category,type,comparative_word,is_to,sub_word,target_word
semantic,capital-common-countries,Stockholm,Sweden,Kabul,Afghanistan
semantic,capital-common-countries,Stockholm,Sweden,London,England
semantic,capital-common-countries,Stockholm,Sweden,Madrid,Spain
semantic,capital-common-countries,Stockholm,Sweden,Moscow,Russia
semantic,capital-common-countries,Stockholm,Sweden,Oslo,Norway
semantic,capital-common-countries,Stockholm,Sweden,Ottawa,Canada
semantic,capital-common-countries,Stockholm,Sweden,Paris,France
semantic,capital-common-countries,Stockholm,Sweden,Rome,Italy
semantic,capital-common-countries,Tehran,Iran,Tokyo,Japan
semantic,capital-common-countries,Tehran,Iran,Athens,Greece
semantic,capital-common-countries,Tehran,Iran,Baghdad,Iraq
semantic,capital-common-countries,Tehran,Iran,Bangkok,Thailand
semantic,capital-common-countries,Tehran,Iran,Beijing,China
semantic,capital-common-countries,Tehran,Iran,Berlin,Germany
semantic,capital-common-countries,Tehran,Iran,Bern,Switzerland
semantic,capital-common-countries,Tehran,Iran,Cairo,Egypt
semantic,capital-common-countries,Tehran,Iran,Canberra,Australia
semantic,capital-common-countries,Tehran,Iran,Hanoi,Vietnam
semantic,capital-common-countries,Tehran,Iran,Havana,Cuba
semantic,capital-common-countries,Tehran,Iran,Helsinki,Finland
semantic,capital-common-countries,Tehran,Iran,Islamabad,Pakistan
semantic,capital-common-countries,Tehran,Iran,Kabul,Afghanistan
semantic,capital-common-countries,Tehran,Iran,London,England
semantic,capital-common-countries,Tehran,Iran,Madrid,Spain
semantic,capital-common-countries,Tehran,Iran,Moscow,Russia
semantic,capital-common-countries,Tehran,Iran,Oslo,Norway
semantic,capital-common-countries,Tehran,Iran,Ottawa,Canada
semantic,capital-common-countries,Tehran,Iran,Paris,France
semantic,capital-common-countries,Tehran,Iran,Rome,Italy
semantic,capital-common-countries,Tehran,Iran,Stockholm,Sweden
semantic,capital-common-countries,Tokyo,Japan,Athens,Greece
semantic,capital-common-countries,Tokyo,Japan,Baghdad,Iraq
semantic,capital-common-countries,Tokyo,Japan,Bangkok,Thailand
semantic,capital-common-countries,Tokyo,Japan,Beijing,China
semantic,capital-common-countries,Tokyo,Japan,Berlin,Germany
semantic,capital-common-countries,Tokyo,Japan,Bern,Switzerland
semantic,capital-common-countries,Tokyo,Japan,Cairo,Egypt
semantic,capital-common-countries,Tokyo,Japan,Canberra,Australia
semantic,capital-common-countries,Tokyo,Japan,Hanoi,Vietnam
semantic,capital-common-countries,Tokyo,Japan,Havana,Cuba
semantic,capital-common-countries,Tokyo,Japan,Helsinki,Finland
semantic,capital-common-countries,Tokyo,Japan,Islamabad,Pakistan
semantic,capital-common-countries,Tokyo,Japan,Kabul,Afghanistan
semantic,capital-common-countries,Tokyo,Japan,London,England
semantic,capital-common-countries,Tokyo,Japan,Madrid,Spain
semantic,capital-common-countries,Tokyo,Japan,Moscow,Russia
semantic,capital-common-countries,Tokyo,Japan,Oslo,Norway
semantic,capital-common-countries,Tokyo,Japan,Ottawa,Canada
semantic,capital-common-countries,Tokyo,Japan,Paris,France
semantic,capital-common-countries,Tokyo,Japan,Rome,Italy
semantic,capital-common-countries,Tokyo,Japan,Stockholm,Sweden
semantic,capital-common-countries,Tokyo,Japan,Tehran,Iran
semantic,capital-world,Abuja,Nigeria,Accra,Ghana
semantic,capital-world,Abuja,Nigeria,Algiers,Algeria
semantic,capital-world,Abuja,Nigeria,Amman,Jordan
semantic,capital-world,Abuja,Nigeria,Ankara,Turkey
semantic,capital-world,Abuja,Nigeria,Antananarivo,Madagascar
semantic,capital-world,Abuja,Nigeria,Apia,Samoa
semantic,capital-world,Abuja,Nigeria,Ashgabat,Turkmenistan
semantic,capital-world,Abuja,Nigeria,Asmara,Eritrea
semantic,capital-world,Abuja,Nigeria,Astana,Kazakhstan
semantic,capital-world,Abuja,Nigeria,Athens,Greece
semantic,capital-world,Abuja,Nigeria,Baghdad,Iraq
semantic,capital-world,Abuja,Nigeria,Baku,Azerbaijan
semantic,capital-world,Abuja,Nigeria,Bamako,Mali
semantic,capital-world,Abuja,Nigeria,Bangkok,Thailand
semantic,capital-world,Abuja,Nigeria,Banjul,Gambia
semantic,capital-world,Abuja,Nigeria,Beijing,China
semantic,capital-world,Abuja,Nigeria,Beirut,Lebanon
semantic,capital-world,Abuja,Nigeria,Belgrade,Serbia
semantic,capital-world,Abuja,Nigeria,Belmopan,Belize
semantic,capital-world,Abuja,Nigeria,Berlin,Germany
semantic,capital-world,Abuja,Nigeria,Bern,Switzerland
semantic,capital-world,Abuja,Nigeria,Bishkek,Kyrgyzstan
semantic,capital-world,Abuja,Nigeria,Bratislava,Slovakia
semantic,capital-world,Abuja,Nigeria,Brussels,Belgium
semantic,capital-world,Abuja,Nigeria,Bucharest,Romania
semantic,capital-world,Abuja,Nigeria,Budapest,Hungary
semantic,capital-world,Abuja,Nigeria,Bujumbura,Burundi
semantic,capital-world,Abuja,Nigeria,Cairo,Egypt
semantic,capital-world,Abuja,Nigeria,Canberra,Australia
semantic,capital-world,Abuja,Nigeria,Caracas,Venezuela
semantic,capital-world,Abuja,Nigeria,Chisinau,Moldova
semantic,capital-world,Abuja,Nigeria,Conakry,Guinea
semantic,capital-world,Abuja,Nigeria,Copenhagen,Denmark
semantic,capital-world,Abuja,Nigeria,Dakar,Senegal
semantic,capital-world,Abuja,Nigeria,Damascus,Syria
semantic,capital-world,Abuja,Nigeria,Dhaka,Bangladesh
semantic,capital-world,Abuja,Nigeria,Doha,Qatar
semantic,capital-world,Abuja,Nigeria,Dublin,Ireland
semantic,capital-world,Abuja,Nigeria,Dushanbe,Tajikistan
semantic,capital-world,Accra,Ghana,Algiers,Algeria
semantic,capital-world,Accra,Ghana,Amman,Jordan
semantic,capital-world,Accra,Ghana,Ankara,Turkey
semantic,capital-world,Accra,Ghana,Antananarivo,Madagascar
semantic,capital-world,Accra,Ghana,Apia,Samoa
semantic,capital-world,Accra,Ghana,Ashgabat,Turkmenistan
semantic,capital-world,Accra,Ghana,Asmara,Eritrea
semantic,capital-world,Accra,Ghana,Astana,Kazakhstan
semantic,capital-world,Accra,Ghana,Athens,Greece
semantic,capital-world,Accra,Ghana,Baghdad,Iraq
semantic,capital-world,Accra,Ghana,Baku,Azerbaijan
semantic,capital-world,Accra,Ghana,Bamako,Mali
semantic,capital-world,Accra,Ghana,Bangkok,Thailand
semantic,capital-world,Accra,Ghana,Banjul,Gambia
semantic,capital-world,Accra,Ghana,Beijing,China
semantic,capital-world,Accra,Ghana,Beirut,Lebanon
semantic,capital-world,Accra,Ghana,Belgrade,Serbia
semantic,capital-world,Accra,Ghana,Belmopan,Belize
semantic,capital-world,Accra,Ghana,Berlin,Germany
semantic,capital-world,Accra,Ghana,Bern,Switzerland
semantic,capital-world,Accra,Ghana,Bishkek,Kyrgyzstan
semantic,capital-world,Accra,Ghana,Bratislava,Slovakia
semantic,capital-world,Accra,Ghana,Brussels,Belgium
semantic,capital-world,Accra,Ghana,Bucharest,Romania
semantic,capital-world,Accra,Ghana,Budapest,Hungary
semantic,capital-world,Accra,Ghana,Bujumbura,Burundi
semantic,capital-world,Accra,Ghana,Cairo,Egypt
semantic,capital-world,Accra,Ghana,Canberra,Australia
semantic,capital-world,Accra,Ghana,Caracas,Venezuela
semantic,capital-world,Accra,Ghana,Chisinau,Moldova
semantic,capital-world,Accra,Ghana,Conakry,Guinea
semantic,capital-world,Accra,Ghana,Copenhagen,Denmark
semantic,capital-world,Accra,Ghana,Dakar,Senegal
semantic,capital-world,Accra,Ghana,Damascus,Syria
semantic,capital-world,Accra,Ghana,Dhaka,Bangladesh
semantic,capital-world,Accra,Ghana,Doha,Qatar
semantic,capital-world,Accra,Ghana,Dublin,Ireland
semantic,capital-world,Accra,Ghana,Dushanbe,Tajikistan
semantic,capital-world,Accra,Ghana,Funafuti,Tuvalu
semantic,capital-world,Algiers,Algeria,Amman,Jordan
semantic,capital-world,Algiers,Algeria,Ankara,Turkey
semantic,capital-world,Algiers,Algeria,Antananarivo,Madagascar
semantic,capital-world,Algiers,Algeria,Apia,Samoa
semantic,capital-world,Algiers,Algeria,Ashgabat,Turkmenistan
semantic,capital-world,Algiers,Algeria,Asmara,Eritrea
semantic,capital-world,Algiers,Algeria,Astana,Kazakhstan
semantic,capital-world,Algiers,Algeria,Athens,Greece
semantic,capital-world,Algiers,Algeria,Baghdad,Iraq
semantic,capital-world,Algiers,Algeria,Baku,Azerbaijan
semantic,capital-world,Algiers,Algeria,Bamako,Mali
semantic,capital-world,Algiers,Algeria,Bangkok,Thailand
semantic,capital-world,Algiers,Algeria,Banjul,Gambia
semantic,capital-world,Algiers,Algeria,Beijing,China
semantic,capital-world,Algiers,Algeria,Beirut,Lebanon
semantic,capital-world,Algiers,Algeria,Belgrade,Serbia
semantic,capital-world,Algiers,Algeria,Belmopan,Belize
semantic,capital-world,Algiers,Algeria,Berlin,Germany
semantic,capital-world,Algiers,Algeria,Bern,Switzerland
semantic,capital-world,Algiers,Algeria,Bishkek,Kyrgyzstan
semantic,capital-world,Algiers,Algeria,Bratislava,Slovakia
semantic,capital-world,Algiers,Algeria,Brussels,Belgium
semantic,capital-world,Algiers,Algeria,Bucharest,Romania
semantic,capital-world,Algiers,Algeria,Budapest,Hungary
semantic,capital-world,Algiers,Algeria,Bujumbura,Burundi
semantic,capital-world,Algiers,Algeria,Cairo,Egypt
semantic,capital-world,Algiers,Algeria,Canberra,Australia
semantic,capital-world,Algiers,Algeria,Caracas,Venezuela
semantic,capital-world,Algiers,Algeria,Chisinau,Moldova
semantic,capital-world,Algiers,Algeria,Conakry,Guinea
semantic,capital-world,Algiers,Algeria,Copenhagen,Denmark
semantic,capital-world,Algiers,Algeria,Dakar,Senegal
semantic,capital-world,Algiers,Algeria,Damascus,Syria
semantic,capital-world,Algiers,Algeria,Dhaka,Bangladesh
semantic,capital-world,Algiers,Algeria,Doha,Qatar
semantic,capital-world,Algiers,Algeria,Dublin,Ireland
semantic,capital-world,Algiers,Algeria,Dushanbe,Tajikistan
semantic,capital-world,Algiers,Algeria,Funafuti,Tuvalu
semantic,capital-world,Algiers,Algeria,Gaborone,Botswana
semantic,capital-world,Amman,Jordan,Ankara,Turkey
semantic,capital-world,Amman,Jordan,Antananarivo,Madagascar
semantic,capital-world,Amman,Jordan,Apia,Samoa
semantic,capital-world,Amman,Jordan,Ashgabat,Turkmenistan
semantic,capital-world,Amman,Jordan,Asmara,Eritrea
semantic,capital-world,Amman,Jordan,Astana,Kazakhstan
semantic,capital-world,Amman,Jordan,Athens,Greece
semantic,capital-world,Amman,Jordan,Baghdad,Iraq
semantic,capital-world,Amman,Jordan,Baku,Azerbaijan
semantic,capital-world,Amman,Jordan,Bamako,Mali
semantic,capital-world,Amman,Jordan,Bangkok,Thailand
semantic,capital-world,Amman,Jordan,Banjul,Gambia
semantic,capital-world,Amman,Jordan,Beijing,China
semantic,capital-world,Amman,Jordan,Beirut,Lebanon
semantic,capital-world,Amman,Jordan,Belgrade,Serbia
semantic,capital-world,Amman,Jordan,Belmopan,Belize
semantic,capital-world,Amman,Jordan,Berlin,Germany
semantic,capital-world,Amman,Jordan,Bern,Switzerland
semantic,capital-world,Amman,Jordan,Bishkek,Kyrgyzstan
semantic,capital-world,Amman,Jordan,Bratislava,Slovakia
semantic,capital-world,Amman,Jordan,Brussels,Belgium
semantic,capital-world,Amman,Jordan,Bucharest,Romania
semantic,capital-world,Amman,Jordan,Budapest,Hungary
semantic,capital-world,Amman,Jordan,Bujumbura,Burundi
semantic,capital-world,Amman,Jordan,Cairo,Egypt
semantic,capital-world,Amman,Jordan,Canberra,Australia
semantic,capital-world,Amman,Jordan,Caracas,Venezuela
semantic,capital-world,Amman,Jordan,Chisinau,Moldova
semantic,capital-world,Amman,Jordan,Conakry,Guinea
semantic,capital-world,Amman,Jordan,Copenhagen,Denmark
semantic,capital-world,Amman,Jordan,Dakar,Senegal
semantic,capital-world,Amman,Jordan,Damascus,Syria
semantic,capital-world,Amman,Jordan,Dhaka,Bangladesh
semantic,capital-world,Amman,Jordan,Doha,Qatar
semantic,capital-world,Amman,Jordan,Dublin,Ireland
semantic,capital-world,Amman,Jordan,Dushanbe,Tajikistan
semantic,capital-world,Amman,Jordan,Funafuti,Tuvalu
semantic,capital-world,Amman,Jordan,Gaborone,Botswana
semantic,capital-world,Amman,Jordan,Georgetown,Guyana
semantic,capital-world,Ankara,Turkey,Antananarivo,Madagascar
semantic,capital-world,Ankara,Turkey,Apia,Samoa
semantic,capital-world,Ankara,Turkey,Ashgabat,Turkmenistan
semantic,capital-world,Ankara,Turkey,Asmara,Eritrea
semantic,capital-world,Ankara,Turkey,Astana,Kazakhstan
semantic,capital-world,Ankara,Turkey,Athens,Greece
semantic,capital-world,Ankara,Turkey,Baghdad,Iraq
semantic,capital-world,Ankara,Turkey,Baku,Azerbaijan
semantic,capital-world,Ankara,Turkey,Bamako,Mali
semantic,capital-world,Ankara,Turkey,Bangkok,Thailand
semantic,capital-world,Ankara,Turkey,Banjul,Gambia
semantic,capital-world,Ankara,Turkey,Beijing,China
semantic,capital-world,Ankara,Turkey,Beirut,Lebanon
semantic,capital-world,Ankara,Turkey,Belgrade,Serbia
semantic,capital-world,Ankara,Turkey,Belmopan,Belize
semantic,capital-world,Ankara,Turkey,Berlin,Germany
semantic,capital-world,Ankara,Turkey,Bern,Switzerland
semantic,capital-world,Ankara,Turkey,Bishkek,Kyrgyzstan
semantic,capital-world,Ankara,Turkey,Bratislava,Slovakia
semantic,capital-world,Ankara,Turkey,Brussels,Belgium
semantic,capital-world,Ankara,Turkey,Bucharest,Romania
semantic,capital-world,Ankara,Turkey,Budapest,Hungary
semantic,capital-world,Ankara,Turkey,Bujumbura,Burundi
semantic,capital-world,Ankara,Turkey,Cairo,Egypt
semantic,capital-world,Ankara,Turkey,Canberra,Australia
semantic,capital-world,Ankara,Turkey,Caracas,Venezuela
semantic,capital-world,Ankara,Turkey,Chisinau,Moldova
semantic,capital-world,Ankara,Turkey,Conakry,Guinea
semantic,capital-world,Ankara,Turkey,Copenhagen,Denmark
semantic,capital-world,Ankara,Turkey,Dakar,Senegal
semantic,capital-world,Ankara,Turkey,Damascus,Syria
semantic,capital-world,Ankara,Turkey,Dhaka,Bangladesh
semantic,capital-world,Ankara,Turkey,Doha,Qatar
semantic,capital-world,Ankara,Turkey,Dublin,Ireland
semantic,capital-world,Ankara,Turkey,Dushanbe,Tajikistan
semantic,capital-world,Ankara,Turkey,Funafuti,Tuvalu
semantic,capital-world,Ankara,Turkey,Gaborone,Botswana
semantic,capital-world,Ankara,Turkey,Georgetown,Guyana
semantic,capital-world,Ankara,Turkey,Hanoi,Vietnam
semantic,capital-world,Antananarivo,Madagascar,Apia,Samoa
semantic,capital-world,Antananarivo,Madagascar,Ashgabat,Turkmenistan
semantic,capital-world,Antananarivo,Madagascar,Asmara,Eritrea
semantic,capital-world,Antananarivo,Madagascar,Astana,Kazakhstan
semantic,capital-world,Antananarivo,Madagascar,Athens,Greece
semantic,capital-world,Antananarivo,Madagascar,Baghdad,Iraq
semantic,capital-world,Antananarivo,Madagascar,Baku,Azerbaijan
semantic,capital-world,Antananarivo,Madagascar,Bamako,Mali
semantic,capital-world,Antananarivo,Madagascar,Bangkok,Thailand
semantic,capital-world,Antananarivo,Madagascar,Banjul,Gambia
semantic,capital-world,Antananarivo,Madagascar,Beijing,China
semantic,capital-world,Antananarivo,Madagascar,Beirut,Lebanon
semantic,capital-world,Antananarivo,Madagascar,Belgrade,Serbia
semantic,capital-world,Antananarivo,Madagascar,Belmopan,Belize
semantic,capital-world,Antananarivo,Madagascar,Berlin,Germany
semantic,capital-world,Antananarivo,Madagascar,Bern,Switzerland
semantic,capital-world,Antananarivo,Madagascar,Bishkek,Kyrgyzstan
semantic,capital-world,Antananarivo,Madagascar,Bratislava,Slovakia
semantic,capital-world,Antananarivo,Madagascar,Brussels,Belgium
semantic,capital-world,Antananarivo,Madagascar,Bucharest,Romania
semantic,capital-world,Antananarivo,Madagascar,Budapest,Hungary
semantic,capital-world,Antananarivo,Madagascar,Bujumbura,Burundi
semantic,capital-world,Antananarivo,Madagascar,Cairo,Egypt
semantic,capital-world,Antananarivo,Madagascar,Canberra,Australia
semantic,capital-world,Antananarivo,Madagascar,Caracas,Venezuela
semantic,capital-world,Antananarivo,Madagascar,Chisinau,Moldova
semantic,capital-world,Antananarivo,Madagascar,Conakry,Guinea
semantic,capital-world,Antananarivo,Madagascar,Copenhagen,Denmark
semantic,capital-world,Antananarivo,Madagascar,Dakar,Senegal
semantic,capital-world,Antananarivo,Madagascar,Damascus,Syria
semantic,capital-world,Antananarivo,Madagascar,Dhaka,Bangladesh
semantic,capital-world,Antananarivo,Madagascar,Doha,Qatar
